KIND;OPR;STAT;AREA;CITY          ; CB           ;LAC ; CID  ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ; DATE    ; ADDR                  ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK
$;M;R  ;MIO; ?                   ;;;     ;;;211; 4724 ;56 8     ;;;;03.05.22; ???                   ; (333,255) .5 М14, р-н Дворышча, .6 М6, р-н Хатежына ;;;
$;M;R  ;MIO; Траскоўшчына?       ;;;     ;;;216; 4727 ;236      ;;;;08.05.22; ???                   ; (300,480,480)  ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;175; 5138 ;    5    ;;;;17.05.18; ???                   ; (240) - поруч Воўкавічы і Рубілкі ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;201; 5149 ;     6   ;;;;25.01.18; ???                   ; (046) - поруч 1083  ;;;
$;M;R  ;MIO; Салігорск?          ;;;     ;;;170; 5177 ;  3      ;;;;09.01.20; ???                   ; (454) - новая БС у р-не Паркавага праезду ;;;
$;M;R  ;MIO; Салігорск?          ;;;     ;;;170; 5180 ;1        ;;;;09.01.20; ???                   ; (459) - новая БС у р-не Паркавага праезду ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 5246 ;  3  6  9;;;;11.01.20; ???                   ; (304) – надзьмула ва Удранке- Радашковічы, БС 5383? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 2544 ;3        ;;;;11.01.20; ???                   ; (304) – надзьмула ва Удранке- Радашковічы, БС 5383? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;172; 5278 ; 2  5    ;;;;04.01.20; ???                   ; (334) - Лашаны-Лісіцы ;;;
$;M;R  ;MIO; Дзяржынск?          ;;;     ;;;173; 5309 ;       8 ;;;;26.04.16; ???                   ; (???) - ??? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;174; 5696 ;1        ;;;;29.10.19; ???                   ; (374) - М5, паміж Дукорай і Прывольным ;;;
$;M;R  ;MIO; Глебкавічы?         ;;;1163?;;;205; 5738 ;1 3456   ;;;;16.07.17; ???                   ; (???) - Сокал?, .36 - надзьмула ў Глебкавічы, 1163? *пітон* ;;;
$;M;R  ;MIO; ?                   ;;; 852?;;;216; 5744 ;1  4  7  ;;;;29.12.17; ???                   ; (048) - у Крывым Сяле, 852? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;174; 6017 ;5        ;;;;28.09.20; ???                   ; (466) – Міханавічы-Сінінкі, у900? каля Міханавічаў ;;;
$;M;R  ;MIO; Барысаў?            ;;;     ;;;171; 6122 ; 2 45 78 ;;;;31.10.19; ???                   ; (143,169) - новая БС? у р-не БС 2502/4513 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;175; 4717 ;789      ;;;;03.08.22; ???                   ; (356) - па чыгунцы каля Фанiпаля, БС 322? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;175; 4718 ;1        ;;;;03.08.22; ???                   ; (356) - па чыгунцы каля Фанiпаля, БС 322? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4698 ;4        ;;;;04.08.22; ???                   ; (362) - давес у раёне БС 340, 397 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4706 ;1        ;;;;04.08.22; ???                   ; (362) - давес у раёне БС 340, 397 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4698 ;7        ;;;;04.08.22; ???                   ; (099) - давес у раёне БС 340, 397 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4706 ;2        ;;;;04.08.22; ???                   ; (099) - давес у раёне БС 340, 397 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4718 ;6        ;;;;04.08.22; ???                   ; (346) - у р-не БС 885, 1885 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;203; 4540 ;579      ;;;;18.02.23; ???                   ; (223/185/146) - Палявая-Аэрапорт [10713/10738/10738] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;203; 4539 ;6        ;;;;18.02.23; ???                   ; (223) - Палявая-Аэрапорт ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;205; 4670 ;89       ;;;;22.09.22; ???                   ; (288,288) – каля Сокала/Вялікага Камня [10688/10713] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;205; 4671 ;12       ;;;;22.09.22; ???                   ; (288,177) – каля Сокала/Вялікага Камня [10738] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;205; 4863 ;9        ;;;;22.09.22; ???                   ; (486) – каля Смалявіч [10688] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;174; 4672 ;12345    ;;;;02.08.22; ???                   ; (82,82,82,81,82) – Чарнаградзь-Грабянец [10688/10713/10738/10663] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;174; 4671 ;7        ;;;;18.02.23; ???                   ; (81) – каля Драчкава [10688] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;205; 4788 ;6        ;;;;18.02.23; ???                   ; (92) – Мінск-2 - Гарадзішча  ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;174; 4724 ;1234     ;;;;02.08.22; ???                   ; (338) – каля Смілавіч/Шасцісноп [10688/10713/10738/10663] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4711 ;1234     ;;;;11.12.22; ???                   ; р-н Радашковічы-Кісялі [20/20/20/20] [10688/10713/10738/10663] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;205; 4992 ;12       ;;;;17.01.23; ???                   ; ??? М1-Лазовы Куст-Волма [167/167] [10713/10738] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;205; 4987 ;  9      ;;;;17.01.23; ???                   ; ??? М1-Лазовы Куст-Волма [167] [10688] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;173; 1616 ;369      ;;;;05.04.23; ???                   ; (257) - Клецкі р-н? [10688/10713/10738]  ;;;
$;M;R  ;MIO; ?                   ;;; 1616;;;173; 4886 ;2        ;;;;05.04.23; ???                   ; (257) - Клецкі р-н? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;173; 4518 ;5        ;;;;05.04.23; ???                   ; (315) - Нясвіжскі р-н? [10713] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;173; 4681 ;346      ;;;;05.04.23; ???                   ; (240) - каля Клецк [10688/10713/10663] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;173; 4706 ;79       ;;;;05.04.23; ???                   ; (384) - Нясвіжскі р-н? каля Грускова [10688/10738/10663] [384] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;173; 4710 ;1        ;;;;05.04.23; ???                   ; (384) - Нясвіжскі р-н? каля Грускова ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;175; 4860 ;78       ;;;;05.04.23; ???                   ; (504,504) - каля Цялякава  [10688/10713] – дадатак на БС 1816? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;201; 4973 ;246      ;;;;05.04.23; ???                   ; (222) - Лагойскі р-н [10713/10738/10663] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;173; 4672 ;6789     ;;;;23.09.23; ???                   ; (009) - М1, Азерскае-Стары Свержань [10688] [009] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;175; 4706 ;45       ;;;;23.09.23; ???                   ; (176) - Ружампаль-Рубілкі [10713] [176] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;175; 4862 ;123      ;;;;23.09.23; ???                   ; .12 PSC=299/299 [10688/10713] – М1, Засулле/Наваколасава, дад. 769 ці 2363? (299) - Коласава-Наваколасава [10738] [299] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;203; 3884 ;4578     ;;;;03.10.23; ???                   ; (310,480) – М3, Лагойск-Чудзенічы ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;203; 4652 ;89       ;;;;03.10.23; ???                   ; (253,253) – М3, Слагавішча-Лагойск ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;172; 4557 ;7        ;;;;05.10.23; ???                   ; (144) - Маладзечна, БС 6153? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;174; 4655 ;12 45    ;;;;24.12.23; ???                   ; PSC=445/445/446/446 [10688/10713/10688/10713] – каля Дружнага, дап. 5393? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;211; 5427 ;9        ;;;;22.01.24; ???                   ; М6, р-н Тарасава [10668] [272] ;;;

//$;M;R  ;MIO; ?                   ;;;     ;;;ххх;  ххх ;х        ;;;;05.10.23; ???                   ; (ххх) -

$;M;R  ;MIO; ?                   ;;;     ;;;;;;174; 4272 ;0   ;02.08.22; ???                   ; (486) – каля Энергіі ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;174; 4625 ;0   ;02.08.22; ???                   ; (323) – каля Клінок ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;174; 4752 ;01  ;02.08.22; ???                   ; (484,485) – каля Ананіч і Смілавіч ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;174; 4752 ;56  ;02.08.22; ???                   ; (281/364) – каля Рудзенска/Дрычына, Мар'іна-Сітнікі ;;;

$;M;R  ;MIO; Астрашыцкі Гарадок? ;;;     ;;;;;;201; 6017 ;3   ;20.08.20; ???                   ; (248) – каля ОГ ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;172;  747 ;0   ;04.01.20; ???                   ; (5) - Казекава, 1726? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;172;  757 ;0   ;04.01.20; ???                   ; (11) - Казекава, 1726? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;201;  787 ;0   ;04.01.20; ???                   ; (416) - бліжэй да Дафарэнцыі, Казекава, 1726?  ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;201; 5280 ;9   ;04.01.20; ???                   ; (488) - Паперня-Мар'яліва, ? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;173;  730 ;0   ;16.08.19; ???                   ; (124) - M1 каля Засулле ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;174;  854 ;0   ;22.05.19; Менскі р-н ???        ; (214,372,480,287) - Міханавічы-Седча, па чыг, 5680/5692? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;170; 4775 ;8   ;13.04.19; ???                   ; (093) - новая БС 12ХХ?  ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;173; 4890 ;01  ;06.06.23; ???                   ; - па М1 р-н Азёрскае Карэлічскі р-н [178/003] ;;;

$;M;R  ;MIO; Табары?             ;;;1851?;;;;;;211;  482 ;9   ;27.12.16; ???                   ; (253) - поруч Тарасава, 1851? ;;;
$;M;R  ;MIO; Фаніпаль?           ;;;     ;;;;;;172;  488 ;23  ;09.09.18; ???                   ; (102,161) - поруч Кібуці ;;;
$;M;R  ;MIO; Ждановічы?          ;;;1742?;;;;;;200;  806 ;0   ;09.02.19; ???                   ; (000) - Ждановічы каля Мунда, 1742? ;;;
$;M;R  ;MIO; ?                   ;;;4192?;;;;;;200;  903 ;2   ;19.01.17; ???                   ; (???) - Менскае мора поруч рэзідэнцыі, 4192? ;;;
$;M;R  ;MIO; ?                   ;;; 885?;;;;;;172;  966 ;6   ;27.12.16; ???                   ; (???) - каля M7, 885? ;;;
$;M;R  ;MIO; ?                   ;;; 39x?;;;;;;202; 1259 ;0   ;18.08.19; ???                   ; (485) - р-н Куляшы-Балашы, БС 039Х?  ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;203; 1271 ;1   ;04.04.18; ???                   ; (230) - надзьмула ў МОО ;;;
$;M;R  ;MIO; ?                   ;;; 885?;;;;;;172; 1469 ;4   ;09.10.17; ???                   ; (493) - поруч Валожына, 885? ;;;
$;M;R  ;MIO; ?                   ;;; 891?;;;;;;216; 1469 ;5   ;30.04.18; ???                   ; (493) - за Ратомкой, 891? ;;;
$;M;R  ;MIO; ?                   ;;;2103?;;;;;;216; 1667 ;12  ;20.08.17; ???                   ; (215,367) - у Крывым Сяле, МУНД-Ясеніна, 2103? ;;;
$;M;R  ;MIO; ?                   ;;;2130?;;;;;;206; 1693 ;6   ;21.07.18; ???                   ; (400) - Міханавічы? 2130? ;;;
$;M;R  ;MIO; Ратамка?            ;;;2171?;;;;;;211; 1914 ;0   ;09.07.17; ???                   ; (???) - МУНД-Брыкета, 2171? ;;;
$;M;R  ;MIO; Ждановічы?          ;;;2201?;;;;;;200; 1916 ;3   ;13.05.17; ???                   ; (403) - МУНД-Дразды, 2201? ;;;
$;M;R  ;MIO; ?                   ;;;2329?;;;;;;216; 2440 ;4   ;31.05.18; ???                   ; (186) - Вялікае Белякова? 2329? ;;;
$;M;R  ;MIO; Свіслач?            ;;;2334?;;;;;;203; 2440 ;8   ;28.04.17; ???                   ; (060) - Свіслач, Раўнаполле, Рыбцы, 2334? ;;;
$;M;R  ;MIO; Зацань?             ;;;2340?;;;;;;200; 2450 ;9   ;23.04.17; ???                   ; (428) - надзьмула ў Навінках, 2340? ;;;
$;M;R  ;MIO; ?                   ;;;2359?;;;;;;202; 2499 ;2   ;16.09.17; ???                   ; (???) - за Гасцілавічамі, 2359? ;;;
$;M;R  ;MIO; Мар'іна Горка?      ;;;4421?;;;;;;174; 2585 ;7   ;15.03.18; ???                   ; (106) - у Мар'інай Горцы каля БС 2442, 4421? ;;;
$;M;R  ;MIO; ?                   ;;;5973?;;;;;;172; 2610 ;1   ;09.10.17; ???                   ; (873) - поруч БС 873 у Післякоўшчыне, 5973? ;;;
$;M;R  ;MIO; ?                   ;;;5915?;;;;;;216; 5049 ;3   ;17.01.18; ???                   ; (017) - nook2004 на М6, Менскі ці Валожынскі р-н, 5915.7? ;;;
$;M;R  ;MIO; ?                   ;;; 323?;;;;;;216; 5049 ;4   ;06.06.17; ???                   ; (303) - Фаніпаль-Паповічы, 323? ;;;
$;M;R  ;MIO; Ждановічы?          ;;;1056?;;;;;;211; 6015 ;6   ;18.08.19; Менскі р-н ??????     ; (321) - Ждановічы-Ратамка, 1056?  ;;;

$;M;R  ;MIO; ?                   ;;;5189?;;;;;;202; 6249 ;4   ;23.05.18; ???                   ; (442) - хз хто дзе, верагодна 5189? ;;;
$;M;R  ;MIO; ?                   ;;;2374?;;;;;;202; 6308 ;4   ;30.10.16; ???                   ; (???) - каля БС 2171, 2374? ;;;
$;M;R  ;MIO; ?                   ;;;2373?;;;;;;203; 6308 ;7   ;19.06.16; ???                   ; (???) - Лагойскі р-н? Курч лавіў тут:, 2373?        ; 54.186751; 27.673627;*?*
$;M;R  ;MIO; ?                   ;;; 548?;;;;;;202; 6349 ;1   ;02.05.16; ???                   ; (???) - хз хто дзе, 548? ;;;
$;M;R  ;MIO; ?                   ;;; 548?;;;;;;202; 6349 ;4   ;02.05.16; ???                   ; (???) - лавілася каля Сілічы, 548? ;;;
$;M;R  ;MIO; ?                   ;;; 387?;;;;;;202; 6364 ;68  ;30.10.16; ???                   ; (???) - каля Лагойска, 387? ;;;
$;M;R  ;MIO; ?                   ;;; 386?;;;;;;202; 6365 ;2   ;30.10.16; ???                   ; (???) - каля Лагойска, 386? ;;;
$;M;R  ;MIO; ?                   ;;; 333?;;;;;;172; 6368 ;4   ;09.10.16; ???                   ; (???) - каля Дзяржынск, 333? ;;;
$;M;R  ;MIO; ?                   ;;; 329?;;;;;;172; 6369 ;0   ;11.09.16; Дзяржынскі р-н       ; (???) - бягучая ў Бакшты (ГРО), Грынкевічы? *пітон*, 329? ;;;
$;M;R  ;MIO; ?                   ;;; 326?;;;;;;172; 6369 ;7   ;26.04.16; ???                   ; (???) - лавілася па дарозе Менск-Дзяржынск, 326? ;;;
$;M;R  ;MIO; ?                   ;;;5905?;;;;;;203; 6374 ;9   ;30.10.16; ???                   ; (???) - каля Лагойска, 5905? ;;;
$;M;R  ;MIO; ?                   ;;; 385?;;;;;;203; 6423 ;1   ;30.10.16; ???                   ; (???) - каля Камсамолец, 385? ;;;
$;M;R  ;MIO; ?                   ;;; 383?;;;;;;203; 6423 ;4   ;30.10.16; ???                   ; (???) - каля Паперня, 383? ;;;

$;M;R  ;MIO; ?                   ;;;     ;;;;;;174;  706 ;0   ;31.12.19; ???                   ; (338) - М4, недалёка ад БС 1624 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;174;  709 ;0   ;31.12.19; ???                   ; (339) - М4, недалёка ад БС 1624 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;216;  740 ;0   ;22.10.20; ???                   ; (094) - каля Удранкі ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;172;  744 ;0   ;24.01.20; ???                   ; (312) - Р28, Лашаны-Путнікі, 1725? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;216;  872 ;0   ;01.08.20; ???                   ; (88) – каля Ракавая ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;174;  850 ;0   ;02.10.20; ???                   ; (??) – Ванькоўшчына, 1904? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;217; 2440 ;8   ;21.08.21; Менскі р-н ?          ; (38) - JailSeed злапаў у Зарэчча, 1196? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;201; 2863 ;67  ;04.03.20; ???                   ; (004,301) – каля Дубовлян і Point Logistics ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;201; 4040 ;23  ;24.04.21; ???                   ; (346,?) – каля Дубовлян і Point Logistics ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;205; 4626 ;0   ;21.08.21; Менскі р-н ?          ; (234) - JailSeed злапаў у Зарэчча ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;211; 4193 ;0   ;30.07.20; ???                   ; (51) – Ціміразева/Ждановічы ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;211; 4625 ;1   ;03.06.22; ???                   ; (406) – М6 за Наваселлем ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;174; 4625 ;8   ;12.12.21; ???                   ; (381) – М5, каля Голацка ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;216; 4627 ;4   ;09.03.22; ???                   ; (489) – М6, Навіны-Міхалава ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;172; 4752 ;4   ;03.08.22; ???                   ; (230) - Валожынскi р-н, каля БС 873 ;;;
$;M;R  ;MIO; Ратамка?            ;;;     ;;;;;;211; 4754 ;0   ;03.08.22; ???                   ; (028) - па чыг. каля БС 4156 ;;;
$;M;R  ;MIO; Вілейка?            ;;;     ;;;;;;202; 4272 ;34  ;02.08.21; ???                   ; (49,74) – новая БС 6245? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;216; 4625 ;3   ;05.08.21; Менскі р-н ?          ; (342) - Заслаўль ці побач? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;175; 4626 ;4   ;05.08.21; Менскі р-н ?          ; (216) - па чыг у р-не Фаніпаль-Ружампаль ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;172; 4548 ;01  ;05.08.21; Маладзечанскі р-н?   ; (324,149?) - Бярэзінскае-Маладзечна, поруч 172 801.0 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;203; 4538 ;5   ;22.09.22; ???                   ; (210) – каля Акцябрскі ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;174; 4625 ;6   ;15.09.22; ???                   ; [310] - Пяскі-Наваполле ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;205; 4626 ;2   ;22.09.22; ???                   ; (366) – каля Вялікага Камня ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;203; 4626 ;8   ;22.09.22; ???                   ; (216) – каля Скураты, БС 2300? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;171; 4663 ;3   ;22.09.22; ???                   ; (326) – каля Чарніцкі ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;172; 4854 ;1   ;03.08.22; ???                   ; (149?) - па чыг. на захад ад Маладзечна ;;;
$;M;R  ;MIO; ???                 ;;;     ;;;;;;175; 5122 ;678 ;26.01.19; Менскі р-н            ; (410,188,194) - каля БС 1910 ;;;
$;M;R  ;MIO; Лісаўшчына?         ;;;     ;;;;;;175; 6017 ;6   ;08.05.22; ???                   ; (117) –  ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;211; 6019 ;3   ;03.08.22; ???                   ; [453] - ZAS ведае дзе ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;216; 6386 ;3   ;08.05.22; ???                   ; (252) – р-н Траскоўшчына ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;172; 4197 ;12  ;17.12.22; ???                   ; [75/16] р-н Радашковіч ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;172; 4625 ;3   ;17.12.22; ???                   ; [316] па Р28 р-н Красоўшчыны ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;172; 4754 ;9   ;17.12.22; ???                   ; [323] Р28-М14, Светлы Шлях-Туркаўшчына ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;210; 4752 ;3   ;16.01.23; ???                   ; [271] Сеніца-Канюцічы ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;174; 4889 ;0   ;18.02.23; ???                   ; [511]  Фаніпаль-Цялякова ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;203; 4039 ;01  ;05.03.23; ???                   ; - М3, поруч Сілічы [480/78] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;201; 5012 ;4   ;05.03.23; ???                   ; - М3, поруч Чудзенічы [236] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;201; 6017 ;4   ;05.03.23; ???                   ; - М3, Бараўляны-Сілічы [296] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;172; 4552 ;2   ;05.10.23; ???                   ; (152) - Маладзечна, БС 6153? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;173; 2993 ;6   ;31.12.23; ???                   ; (321) - М1, каля Стоўбцаў, БС 2044 ці 5995? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;175; 4571 ;1   ;14.02.24; ???                   ; (65) - нук яго ведае дзе ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;;;;175; 6016 ;8   ;14.02.24; ???                   ; (7) - нук яго ведае дзе ;;;

//$;M;R  ;MIO; ?                   ;;;     ;;;;;;ххх;  ххх ;х   ;хх.12.23; ???                   ; (ххх) -


$;M;R  ;MIO; Менск (Ліпкі)       ; LIPKI        ;208;   78 ;123 ;456 ; 208 ; 1443 ;12 45 78 ;208;  472 ;3   ;01.10.07; Ліпкаўская 9/1        ; база Белпрамбуд, вежа 40м                          ; 53.919233; 27.704922;G
$;M;R  ;MIO; Менск (Ліпкі)       ;              ;   ;   78 ;    ;    ; 208 ; 2815 ;4        ;   ;      ;    ;30.07.20; Ліпкаўская 9/1        ; база Белпрамбуд, вежа 40м                          ; 53.919233; 27.704922;G
$;M;R  ;MIO; Азярэчча            ; OZERECH'E    ;173;  181 ;123 ;    ; 173 ; 1616 ;4        ;173; 6480 ;8   ;24.04.15; Клецкі р-н            ; вайсковы гарадок, апорная мачта?                     ; 52.846912; 26.484652;G
$;M;R  ;MIO; Менск (Азярцо)      ; OZERTSO      ;204;  300 ;123 ;456 ; 204 ; 1857 ;123456789;204; 6438 ;12  ;07.05.14; Мянькоўскі тр. 2      ; аўтарынак, слуп                                      ; 53.850112; 27.421423;G
$;M;R  ;MIO; Менск (Азярцо)      ;              ;   ;  300 ;    ;    ;     ;      ;         ;204;  497 ;6   ;22.11.16; Мянькоўскі тр. 2      ; аўтарынак, слуп                                      ; 53.850112; 27.421423;G
$;M;R  ;MIO; Сеніца              ; SENITSA      ;210;  304 ;123 ;456 ; 210 ; 2691 ;123456789;210; 6436 ;9   ;10.06.06; Набярэжная 57         ; гандлёвы цэнтр, мачта                                ; 53.822400; 27.518785;G
$;M;R  ;MIO; Сеніца              ;              ;   ;  304 ;    ;    ; 210 ; 2692 ;1  4  7  ;210; 1092 ;2   ;31.07.17; Набярэжная 57         ; гандлёвы цэнтр, мачта                                ; 53.822400; 27.518785;G
$;M;R  ;MIO; Сеніца              ;              ;   ;  304 ;    ;    ; 210 ; 1231 ;5 78     ;210; 6437 ;0   ;10.06.16; Набярэжная 57         ; гандлёвы цэнтр, мачта                                ; 53.822400; 27.518785;G
$;M;R  ;MIO; Прылукі             ; PRILUKI      ;175;  306 ;1237;456 ; 175 ; 1860 ;123456789;175; 6436 ;68  ;25.11.06; Менскі р-н            ; Міру 2, РУП НДІ абароны раслін, мачта                ; 53.797350; 27.455961;G
$;M;R  ;MIO; Прылукі             ;              ;   ;  306 ;    ;    ; 175 ;  867 ;89       ;175; 1092 ;34  ;04.02.20; Менскі р-н            ; Міру 2, РУП НДІ абароны раслін, мачта                ; 53.797350; 27.455961;G
$;M;R  ;MIO; Прылукі             ;              ;   ;  306 ;    ;    ; 175 ;  868 ;  1      ;   ;      ;    ;11.06.17; Менскі р-н            ; Міру 2, РУП НДІ абароны раслін, мачта                ; 53.797350; 27.455961;G
$;M;R  ;MIO; Прылукі             ; PRILUKI      ; 70; 1308 ;1   ;    ;     ;  306 ;         ;   ;      ;    ;29.10.09; Менскі р-н            ; Міру 2, РУП НДІ абароны раслін, мачта                ; 53.797350; 27.455961;G
$;M;R  ;MIO; Курганне            ; KURGAN'E     ;174;  310 ;1237;    ; 174 ; 4470 ;    56789;174; 1092 ;7   ;20.02.07; Смалевіцкі р-н        ; вежа 70м                                             ; 53.937129; 28.361814;G
$;M;R  ;MIO; Курганне            ;              ;   ;  310 ;    ;    ; 174 ; 4471 ;1234  7  ;174; 6372 ;123 ;10.04.19; Смалевіцкі р-н        ; вежа 70м                                             ; 53.937129; 28.361814;G
$;M;R  ;MIO; Вялікі Трасцянец    ; TROSTENETS   ;206;  311 ;123 ;456 ; 206 ; 1862 ;123456789;206; 1092 ;89  ;19.09.06; Менскі р-н            ; апорная мачта                                        ; 53.860239; 27.703671;G
$;M;R  ;MIO; Вялікі Трасцянец    ;              ;   ;  311 ;    ;    ; 206 ;  871 ;1 3      ;206; 1093 ;0   ;26.04.17; Менскі р-н            ; апорная мачта                                        ; 53.860239; 27.703671;G
$;M;R  ;MIO; Прывольны           ; PRIVOL'NYI   ;217;  315 ;123 ;456 ; 217 ; 1865 ;123456789;217; 6434 ;9   ;26.07.08; Менскі р-н , Міру 23  ; М1/М5, гасцініца N2                                  ; 53.795672; 27.796969;G
$;M;R  ;MIO; Прывольны           ;              ;   ;  315 ;    ;    ; 217 ; 1051 ;57       ;217; 6435 ;01  ;26.07.08; Менскі р-н , Міру 23  ; М1/М5, гасцініца N2                                  ; 53.795672; 27.796969;G
$;M;R  ;MIO; Прывольны           ;              ;   ;  315 ;    ;    ; 217 ; 4575 ;89       ;217; 4627 ;5   ;22.04.23; Менскі р-н , Міру 23  ; М1/М5, гасцініца N2                                  ; 53.795672; 27.796969;G
$;M;R  ;MIO; Прывольны           ;              ;   ;  315 ;    ;    ; 217 ; 4576 ;12       ;   ;      ;    ;22.04.23; Менскі р-н , Міру 23  ; М1/М5, гасцініца N2                                  ; 53.795672; 27.796969;G
$;M;R  ;MIO; Калодзішчы          ; KOLODISCHI   ;208;  317 ;123 ;456 ; 208 ; 1869 ;123456789;208; 6434 ;45  ;19.06.06; Менская 10            ; Белпошта, мачта                                      ; 53.956936; 27.781764;G
$;M;R  ;MIO; Калодзішчы          ;              ;   ;  317 ;    ;    ; 208 ; 1542 ;23       ;208; 1093 ;3   ;23.04.17; Менская 10            ; Белпошта, мачта                                      ; 53.956936; 27.781764;G
