KIND;OPR;STAT;AREA;CITY          ; CB           ;LAC ;  CID ;GSM ;DCS ; 3G L; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                ; REM                                           ; OZIN     ; OZIE     ;LOCK

/;Брест
 ;M;R  ;BR.; Брест               ;              ;    ;      ;    ;    ; 2   ;      ;         ;2  ;      ;    ;2018     ;                     ;                                               ;          ;          ;

$;M;R  ;BR.; Брест               ; BREST        ;227 ;  701 ; 23 ;456 ; 227 ; 1195 ;123456789;227; 4266 ;789 ;14.10.04 ; Машерова пр. 21     ; РУП "Белтелеком", трубостойки                 ; 52.086229; 23.696930;G
$;M;R  ;BR.; Брест               ;              ;    ;  701 ;    ;    ; 227 ; 1201 ;123456789;   ;      ;    ;26.07.16 ; Машерова пр. 21     ; РУП "Белтелеком", трубостойки                 ; 52.086229; 23.696930;G
$;M;R  ;BR.; Брест               ;              ;    ;  701 ;    ;    ; 227 ; 2139 ;8        ;   ;      ;    ;26.07.16 ; Машерова пр. 21     ; РУП "Белтелеком", трубостойки                 ; 52.086229; 23.696930;G
$;M;R  ;BR.; Брест               ;              ;    ;  701 ;    ;    ; 227 ; 2140 ;    34   ;   ;      ;    ;26.07.16 ; Машерова пр. 21     ; РУП "Белтелеком", трубостойки                 ; 52.086229; 23.696930;G
$;M;R  ;BR.; Брест               ; BREST        ;227 ;  702 ;  3 ;456 ; 227 ; 1208 ;123456789;227; 4268 ;012 ;14.10.04 ; Энгельса 3          ; Горисполком, трубостойки                      ; 52.093072; 23.681341;G
$;M;R  ;BR.; Брест               ;              ;    ;  702 ;    ;    ; 227 ; 4624 ;456      ;   ;      ;    ;14.10.04 ; Энгельса 3          ; Горисполком, трубостойки                      ; 52.093072; 23.681341;G
$;M;R  ;BR.; Брест               ; BREST        ;227 ;  703 ;12  ;456 ; 227 ; 1211 ;123456789;227; 4268 ;345 ;14.10.04 ; б-р Космонавтов 21  ; БрГУ, триподы                                 ; 52.098502; 23.694119;G
$;M;R  ;BR.; Брест               ; BREST        ;    ;  703 ;    ;    ; 227 ; 2198 ;     6   ;   ;      ;    ;08.01.23 ; б-р Космонавтов 21  ; БрГУ, триподы                                 ; 52.098502; 23.694119;G
$;M;R  ;BR.; Брест               ; BREST        ;    ;  703 ;    ;    ; 227 ;   24 ;12 45 78 ;   ;      ;    ;14.10.04 ; б-р Космонавтов 21  ; БрГУ, триподы                                 ; 52.098502; 23.694119;G
$;M;R  ;BR.; Брест               ; BREST        ;224 ;  704 ; 23 ;456 ; 224 ; 1261 ; 23 56 89;224;  986 ;056 ;12.12.04 ; Пионерская 50       ; корпус 16 ОАО "БЭМЗ", трубостойки             ; 52.098028; 23.730682;G
$;M;R  ;BR.; Брест               ;              ;    ;  704 ;    ;    ; 224 ; 1302 ; 2  5  8 ;   ;      ;    ;12.12.04 ; Пионерская 50       ; корпус 16 ОАО "БЭМЗ", трубостойки             ; 52.098028; 23.730682;G
$;M;R  ;BR.; Брест               ; BREST        ;220 ;  705 ;123 ;456 ; 220 ; 1303 ;123456789;220;  986 ;789 ;24.12.04 ; Кижеватова 76       ; ж/д больница, трубостойки                     ; 52.106819; 23.690771;G
$;M;R  ;BR.; Брест               ;              ;    ;  705 ;    ;    ; 220 ; 1306 ;123456789;   ;      ;    ;09.08.16 ; Кижеватова 76       ; ж/д больница, трубостойки                     ; 52.106819; 23.690771;G
$;M;R  ;BR.; Брест               ;              ;    ;  705 ;    ;    ; 220 ; 2170 ;     2   ;   ;      ;    ;09.08.16 ; Кижеватова 76       ; ж/д больница, трубостойки                     ; 52.106819; 23.690771;G
$;M;R  ;BR.; Брест               ; BREST        ;224 ;  706 ;123 ;456 ; 224 ; 1307 ;1 3  67 9;224;  564 ;01  ;14.12.04 ; Строительная 56     ; ПРУП "БЭТЗ", очистные, трубостойки            ; 52.116769; 23.739012;G
$;M;R  ;BR.; Брест               ;              ;    ;  706 ;    ;    ; 224 ; 1308 ;1     7  ;   ;      ;    ;05.12.15 ; Строительная 56     ; ПРУП "БЭТЗ", очистные, трубостойки            ; 52.116769; 23.739012;G
$;M;R  ;BR.; Брест               ; BREST        ;220 ;  707 ;123 ;456 ; 220 ; 1315 ;123456789;220;  564 ;234 ;14.10.04 ; Смирнова 66         ; ОАО "ГСКБ", трубостойки                       ; 52.103187; 23.646710;G
$;M;R  ;BR.; Брест               ; BREST        ;220 ;  708 ;123 ;456 ; 220 ; 1326 ;1 34 6789;220;  564 ;567 ;09.06.05 ; Катин Бор 105       ; ОАО "Брестодежда", трипод                     ; 52.142687; 23.668748;G
$;M;R  ;BR.; Брест               ; BREST        ;223 ;  709 ;123 ;456 ; 223 ; 1335 ;123456789;223;  564 ;8   ;12.10.04 ; Суворова 21         ; ОАО "БрестМаш", мачта                         ; 52.064426; 23.741596;G
$;M;R  ;BR.; Брест               ;              ;    ;  709 ;    ;    ; 223 ; 5607 ;1  4  7  ;223;  565 ;0   ;16.11.17 ; Суворова 21         ; ОАО "БрестМаш", мачта                         ; 52.064426; 23.741596;G
$;M;R  ;BR.; Брест               ;              ;    ;  709 ;    ;    ; 223 ; 2126 ;3 56     ;   ;      ;    ;16.11.17 ; Суворова 21         ; ОАО "БрестМаш", мачта                         ; 52.064426; 23.741596;G
$;M;R  ;BR.; Брест               ; PLOSKA       ;224 ;  710 ;123 ;456 ; 224 ; 1355 ;123   7  ;224;  565 ;123 ;26.05.05 ; Плоска, пл. N2      ; ОАО "БЭМЗ", мачта на земле                    ; 52.134317; 23.732565;G
$;M;R  ;BR.; Брест               ; BREST        ;224 ;  711 ;123 ;456 ; 224 ; 1356 ;123456789;224;  565 ;456 ;12.12.04 ; Московская 275      ; Дворец культуры профсоюзов, трубостойки       ; 52.099425; 23.769606;G
$;M;R  ;BR.; Брест               ;              ;    ;  711 ;    ;    ; 224 ; 1379 ;1  4  7  ;   ;      ;    ;10.04.17 ; Московская 275      ; Дворец культуры профсоюзов, трубостойки       ; 52.099425; 23.769606;G
$;M;R  ;BR.; Брест               ;              ;    ;  711 ;    ;    ; 224 ; 2082 ;1 3      ;   ;      ;    ;10.04.17 ; Московская 275      ; Дворец культуры профсоюзов, трубостойки       ; 52.099425; 23.769606;G
$;M;R  ;BR.; Брест               ; BREST        ;223 ;  713 ;1237;456 ; 223 ; 1385 ;123456789;223;  565 ;789 ;14.10.04 ; Варшавский мост     ; погранпереход РБ-Польша, башня 72м            ; 52.073084; 23.670842;G
$;M;R  ;BR.; Брест               ;              ;    ;  713 ;    ;    ; 223 ; 5518 ;1 34 67 9;223;  567 ;0   ;03.07.17 ; Варшавский мост     ; погранпереход РБ-Польша, башня 72м            ; 52.073084; 23.670842;G
$;M;R  ;BR.; Брест               ;              ;    ;  713 ;    ;    ; 223 ;  203 ;1  4  7  ;   ;      ;    ;03.07.17 ; Варшавский мост     ; погранпереход РБ-Польша, башня 72м            ; 52.073084; 23.670842;G
$;M;R  ;BR.; Брест               ;              ;    ;  713 ;    ;    ; 223 ; 1992 ;      8  ;   ;      ;    ;03.07.17 ; Варшавский мост     ; погранпереход РБ-Польша, башня 72м            ; 52.073084; 23.670842;G
$;M;R  ;BR.; Брест               ; BREST        ;220 ;  716 ;123 ;456 ; 220 ; 1397 ;123456789;220;  567 ;123 ;07.08.05 ; Поплавского 54      ; ОАО "Брестхлебопродукт", трубостойки          ; 52.097811; 23.665928;G
$;M;R  ;BR.; Брест               ;              ;    ;  716 ;    ;    ; 220 ; 1296 ;1  4  7  ;   ;      ;    ;07.08.05 ; Поплавского 54      ; ОАО "Брестхлебопродукт", трубостойки          ; 52.097811; 23.665928;G
$;M;R  ;BR.; Брест               ;              ;    ;  716 ;    ;    ; 220 ; 2147 ; 5       ;   ;      ;    ;07.08.05 ; Поплавского 54      ; ОАО "Брестхлебопродукт", трубостойки          ; 52.097811; 23.665928;G
$;M;R  ;BR.; Брест               ; ZADVORTSY    ;224 ;  720 ;123 ;456 ; 224 ; 1403 ;123456 8 ;224;  567 ;456 ;09.06.05 ; Старые Задворцы     ; Коммерческая 17, СП "Веставто", мачта на земле; 52.131885; 23.772623;G
$;M;R  ;BR.; Брест               ; BREST        ;224 ;  721 ;123 ;456 ; 224 ; 1404 ;123456789;224;  567 ;789 ;12.12.04 ; Гоздецкого 11       ; РУСП "Брестжилстрой", мачта                   ; 52.112555; 23.786330;G
$;M;R  ;BR.; Брест               ; BREST        ;    ;  721 ;    ;    ; 224 ; 1295 ;1  4  7  ;   ;      ;    ;12.12.04 ; Гоздецкого 11       ; РУСП "Брестжилстрой", мачта                   ; 52.112555; 23.786330;G
$;M;R  ;BR.; Брест               ; BREST        ;    ;  721 ;    ;    ; 224 ; 2147 ; 123     ;   ;      ;    ;12.12.04 ; Гоздецкого 11       ; РУСП "Брестжилстрой", мачта                   ; 52.112555; 23.786330;G
$;M;R  ;BR.; Брест               ; BREST        ;223 ;  726 ;123 ;456 ; 223 ; 1414 ;123456789;223; 1108 ;012 ;12.12.04 ; Суворова 112        ; общ.N2 УП "Завод Цветотрон", мачта            ; 52.072402; 23.761033;G
$;M;R  ;BR.; Брест               ;              ;    ;  726 ;    ;    ; 223 ; 1416 ;1  4  7  ;   ;      ;    ;19.04.17 ; Суворова 112        ; общ.N2 УП "Завод Цветотрон", мачта            ; 52.072402; 23.761033;G
$;M;R  ;BR.; Брест               ;              ;    ;  726 ;    ;    ; 223 ; 2087 ;9        ;   ;      ;    ;19.04.17 ; Суворова 112        ; общ.N2 УП "Завод Цветотрон", мачта            ; 52.072402; 23.761033;G
$;M;R  ;BR.; Брест               ;              ;    ;  726 ;    ;    ; 223 ; 2100 ; 123     ;   ;      ;    ;19.04.17 ; Суворова 112        ; общ.N2 УП "Завод Цветотрон", мачта            ; 52.072402; 23.761033;G
$;M;R  ;BR.; Брест               ; BREST        ;224 ;  727 ;123 ;456 ; 224 ; 1425 ;123456789;224; 1108 ;345 ;12.12.04 ; Партизанский пр. 30 ; общежитие N2 ОАО "Ковры Бреста", мачта        ; 52.109824; 23.757976;G
$;M;R  ;BR.; Брест               ;              ;    ;  727 ;    ;    ; 224 ; 1439 ;1  4  7  ;   ;      ;    ;08.11.15 ; Партизанский пр. 30 ; общежитие N2 ОАО "Ковры Бреста", мачта        ; 52.109824; 23.757976;G
$;M;R  ;BR.; Брест               ;              ;    ;  727 ;    ;    ; 224 ; 1666 ;12 4     ;   ;      ;    ;08.11.15 ; Партизанский пр. 30 ; общежитие N2 ОАО "Ковры Бреста", мачта        ; 52.109824; 23.757976;G
$;M;R  ;BR.; Брест               ; BREST        ;227 ;  728 ;123 ;456 ; 227 ; 1440 ;123456789;227; 1108 ;678 ;24.12.04 ; Машерова пр. 75/1   ; ОАО "Брестская типография", мачта             ; 52.088839; 23.714010;G
$;M;R  ;BR.; Брест               ;              ;    ;  728 ;    ;    ; 227 ; 1451 ;123456789;   ;      ;    ;15.03.16 ; Машерова пр. 75/1   ; ОАО "Брестская типография", мачта             ; 52.088839; 23.714010;G
$;M;R  ;BR.; Брест               ;              ;    ;  728 ;    ;    ; 227 ; 2207 ;   456   ;   ;      ;    ;15.03.16 ; Машерова пр. 75/1   ; ОАО "Брестская типография", мачта             ; 52.088839; 23.714010;G
$;M;R  ;BR.; Брест               ; BREST        ;223 ;  759 ;123 ;456 ; 223 ; 1505 ;1234 67 9;223; 1108 ;9   ;10.06.06 ; Жукова 16           ; мкр-н Южный, столб                            ; 52.058981; 23.730660;G
$;M;R  ;BR.; Брест               ;              ;    ;  759 ;    ;    ; 223 ; 4960 ;  8      ;223; 2551 ;01  ;10.06.06 ; Жукова 16           ; мкр-н Южный, столб                            ; 52.058981; 23.730660;G
$;M;R  ;BR.; Брест               ; BREST        ;220 ;  760 ;123 ;456 ; 220 ; 1514 ; 23456 89;220; 2551 ;34  ;19.09.05 ; Красногвардейская 108/2; Мостотряд-58, мачта                        ; 52.123743; 23.690231;G
$;M;R  ;BR.; Брест               ;              ;    ;  760 ;    ;    ; 220 ; 2147 ;        9;   ;      ;    ;08.01.24 ; Красногвардейская 108/2; Мостотряд-58, мачта                        ; 52.123743; 23.690231;G
$;M;R  ;BR.; Брест               ;              ;    ;  760 ;    ;    ; 220 ;   97 ;1  4  7  ;   ;      ;    ;19.09.05 ; Красногвардейская 108/2; Мостотряд-58, мачта                        ; 52.123743; 23.690231;G
$;M;R  ;BR.; Брест               ; BREST        ;223 ;  774 ;123 ;456 ; 223 ; 1527 ;123456789;223; 2551 ;567 ;18.09.05 ; Луцкая 12           ; здание электроподстанции, мачта               ; 52.078306; 23.744353;G
$;M;R  ;BR.; Брест               ;              ;    ;  774 ;    ;    ; 223 ; 2085 ;89       ;   ;      ;    ;18.09.05 ; Луцкая 12           ; здание электроподстанции, мачта               ; 52.078306; 23.744353;G
$;M;R  ;BR.; Брест               ;              ;    ;  774 ;    ;    ; 223 ; 2087 ;  1      ;   ;      ;    ;18.09.05 ; Луцкая 12           ; здание электроподстанции, мачта               ; 52.078306; 23.744353;G
$;M;R  ;BR.; Брест               ; BREST        ;227 ;  776 ;123 ;456 ; 227 ; 1539 ;123456789;227; 2551 ;89  ;07.08.05 ; Советская 33        ; РУП "Белтелеком", трубостойки                 ; 52.094719; 23.690750;G
$;M;R  ;BR.; Брест               ;              ;    ;  776 ;    ;    ; 227 ;  893 ;1  4  7  ;227; 2566 ;0   ;24.06.17 ; Советская 33        ; РУП "Белтелеком", трубостойки                 ; 52.094719; 23.690750;G
$;M;R  ;BR.; Брест               ;              ;    ;  776 ;    ;    ; 227 ; 2170 ;89       ;   ;      ;    ;24.06.17 ; Советская 33        ; РУП "Белтелеком", трубостойки                 ; 52.094719; 23.690750;G
$;M;R  ;BR.; Брест               ;              ;    ;  776 ;    ;    ; 227 ; 2171 ;  12     ;   ;      ;    ;24.06.17 ; Советская 33        ; РУП "Белтелеком", трубостойки                 ; 52.094719; 23.690750;G
$;M;R  ;BR.; Брест               ; BREST        ;220 ;  794 ;123 ;456 ; 220 ; 1587 ;1  456789;220; 4051 ;67  ;26.05.05 ; Белорусская 51      ; ОАО "Брестский завод бытовой химии", трипод   ; 52.121551; 23.657216;G
$;M;R  ;BR.; Брест               ; BREST        ;227 ;  795 ;1 3 ;456 ; 227 ; 1590 ;123456789;227; 2566 ;123 ;26.05.05 ; Куйбышева 64        ; вышка Брестской студии телевидения            ; 52.091827; 23.696558;G
$;M;R  ;BR.; Брест               ;              ;    ;  795 ;    ;    ; 227 ; 2101 ;4 6      ;   ;      ;    ;26.05.05 ; Куйбышева 64        ; вышка Брестской студии телевидения            ; 52.091827; 23.696558;G
$;M;R  ;BR.; Брест               ; BREST        ; 86 ; 1046 ;123 ;456 ; 220 ; 1736 ;1234  7  ;220; 2491 ;8   ;29.10.15 ; Приграничная        ; башня life:) 40м                              ; 52.118881; 23.628594;G
$;M;R  ;BR.; Брест               ;              ;    ; 1046 ;    ;    ;     ;      ;         ;220; 2492 ;0   ;14.11.17 ; Приграничная        ; башня life:) 40м                              ; 52.118881; 23.628594;G
$;M;R  ;BR.; Брест               ;              ; 26 ; 1077 ;1 3 ;456 ; 223 ; 1738 ;  3    8 ;223; 2493 ;0   ;06.08.16 ; в р-не Красный Двор ; спорткомплекс Брестжилстрой, столб освещения  ; 52.071557; 23.798774;G
$;M;R  ;BR.; Брест               ;              ;    ; 1153 ;    ;    ; 223 ; 2561 ;12 45 78 ;   ;      ;    ;27.07.17 ; Махновича 34Б       ; опора освещения (С-З)                         ; 52.067627; 23.696723;G
$;M;R  ;BR.; Брест               ;              ;    ; 1153 ;    ;    ; 223 ; 2561 ;  3  6  9;   ;      ;    ;30.05.17 ; Махновича 34Б       ; опора освещения (Ю-В)                         ; 52.067644; 23.696757;G 
$;M;R  ;BR.; Брест               ;              ;    ; 1156 ;    ;    ; 224 ; 4228 ;123456789;   ;      ;    ;19.04.17 ; Мошенского          ; гаражи, столб                                 ; 52.112837; 23.739792;G
$;M;R  ;BR.; Брест               ;              ;    ; 1156 ;    ;    ; 224 ; 4571 ;12 45 78 ;   ;      ;    ;22.04.17 ; Мошенского          ; гаражи, столб                                 ; 52.112837; 23.739792;G
$;M;R  ;BR.; Брест               ;              ;    ; 1156 ;    ;    ; 224 ; 2188 ; 9       ;   ;      ;    ;22.04.17 ; Мошенского          ; гаражи, столб                                 ; 52.112837; 23.739792;G
$;M;R  ;BR.; Брест               ;              ;    ; 1156 ;    ;    ; 224 ; 2195 ;  1      ;   ;      ;    ;22.04.17 ; Мошенского          ; гаражи, столб                                 ; 52.112837; 23.739792;G
$;M;R  ;BR.; Брест               ;              ;    ; 1213 ;    ;    ; 223 ; 5009 ;123456789;   ;      ;    ;26.11.17 ; Екельчика           ; башня 40м                                     ; 52.066027; 23.708579;G
$;M;R  ;BR.; Брест               ;              ;    ; 1213 ;    ;    ; 223 ; 2578 ;1  4  7  ;   ;      ;    ;26.11.17 ; Екельчика           ; башня 40м                                     ; 52.066027; 23.708579;G
$;M;R  ;BR.; Брест               ;              ;    ; 1213 ;    ;    ; 223 ; 2054 ;1234     ;   ;      ;    ;26.11.17 ; Екельчика           ; башня 40м                                     ; 52.066027; 23.708579;G
$;M;R  ;BR.; Брест               ;              ;    ; 1268 ;    ;    ; 227 ; 2558 ;123456789;   ;      ;    ;29.06.17 ; Машерова пр. 6А     ; БЦ "Цельсий", трипод                          ; 52.086515; 23.679095;G 
$;M;R  ;BR.; Брест               ;              ;    ; 1384 ;    ;    ; 224 ; 5567 ;123456789;   ;      ;    ;24.01.18 ; Московская 273В     ; ТЦ "Корона", трубостойки                      ; 52.097331; 23.766799;G
$;M;R  ;BR.; Брест               ;              ;    ; 1384 ;    ;    ; 224 ; 1866 ; 67      ;   ;      ;    ;24.01.18 ; Московская 273В     ; ТЦ "Корона", трубостойки                      ; 52.097331; 23.766799;G
$;M;RVM;BR.; Брест               ;              ;    ; 1384 ;    ;    ; 224 ; 5570 ;1  4  7  ;   ;      ;    ;24.01.18 ; Московская 273В     ; ТЦ "Корона", внутри                           ; 52.097331; 23.766799;G 
$;M;R  ;BR.; Брест               ;              ;223 ; 1489 ;    ;45  ; 223 ;  419 ;12345 78 ;   ;      ;    ;07.08.18 ; Луцкая 65           ; жилой дом, трубостойки                        ; 52.078598; 23.762368;G
$;M;R  ;BR.; Брест               ;              ;223 ; 1489 ;    ;80  ; 223 ;  856 ;12 45 78 ;   ;      ;    ;07.08.18 ; Луцкая 65           ; жилой дом, трубостойки                        ; 52.078598; 23.762368;G
$;M;R  ;BR.; Брест               ;              ;    ; 1489 ;    ;    ; 223 ; 4201 ; 8       ;   ;      ;    ;07.08.18 ; Луцкая 65           ; жилой дом, трубостойки                        ; 52.078598; 23.762368;G
$;M;R  ;BR.; Брест               ;              ;    ; 1610 ;    ;    ; 224 ; 1455 ;1234  7  ;   ;      ;    ;24.07.18 ; Московская 263      ; супермаркет "EUROSPAR", трубостойки           ; 52.097162; 23.754556;G
$;M;R  ;BR.; Брест               ;              ;    ; 1610 ;    ;    ; 224 ; 1458 ; 23 56 89;   ;      ;    ;24.07.18 ; Московская 263      ; супермаркет "EUROSPAR", трубостойки           ; 52.097162; 23.754556;G
$;M;R  ;BR.; Брест               ;              ;    ; 1633 ;    ;    ; 223 ; 1334 ;123456789;   ;      ;    ;24.07.18 ; Сальникова          ; опора освещения (С-З)                         ; 52.072014; 23.704265;G
$;M;R  ;BR.; Брест               ;              ;    ; 1633 ;    ;    ; 223 ; 4215 ;567      ;   ;      ;    ;24.07.18 ; Сальникова          ; опора освещения (С-З)                         ; 52.072014; 23.704265;G
$;M;R  ;BR.; Брест               ;              ;    ; 1650 ;    ;    ; 224 ; 1613 ; 2 45678 ;   ;      ;    ;24.07.18 ; Мошенского 110Б     ; опора освещения                               ; 52.116212; 23.749226;G
$;M;R  ;BR.; Брест               ;              ;    ; 1676 ;    ;    ; 224 ; 1465 ;123 56 89;   ;      ;    ;24.07.18 ; Партизанский пр. 17 ; здание, трипод                                ; 52.107571; 23.760493;G
$;M;R  ;BR.; Брест               ;              ;    ; 1676 ;    ;    ; 224 ; 1470 ;1  4  7  ;   ;      ;    ;24.07.18 ; Партизанский пр. 17 ; здание, трипод                                ; 52.107571; 23.760493;G
$;M;R  ;BR.; Брест               ;              ;    ; 1676 ;    ;    ; 224 ; 4217 ;  9      ;   ;      ;    ;24.07.18 ; Партизанский пр. 17 ; здание, трипод                                ; 52.107571; 23.760493;G
$;M;R  ;BR.; Брест               ;              ;    ; 1676 ;    ;    ; 224 ; 4219 ;   1     ;   ;      ;    ;24.07.18 ; Партизанский пр. 17 ; здание, трипод                                ; 52.107571; 23.760493;G
$;M;RVM;BR.; Брест               ; BREST        ; 85 ; 1701 ;    ;4   ;     ;      ;         ;   ;      ;    ;02.02.07 ; Машерова пр. 46     ; офис МТС, внутри                              ; 52.086613; 23.694627;G
$;M;R  ;BR.; Брест               ;              ;    ; 1958 ;    ;    ; 227 ;  867 ;1 34 67 9;   ;      ;    ;05.04.19 ; Гоголя 83           ; опора освещения (юг)                          ; 52.093750; 23.707639;G
$;M;R  ;BR.; Брест               ;              ;    ; 1958 ;    ;    ; 227 ;  867 ; 2  5  8 ;   ;      ;    ;05.04.19 ; Гоголя 83           ; опора освещения (север)                       ; 52.094139; 23.707083;G
$;M;R  ;BR.; Брест               ;              ;    ; 1958 ;    ;    ; 227 ; 4250 ;45       ;   ;      ;    ;05.04.19 ; Гоголя 83           ; опора освещения (север)                       ; 52.094139; 23.707083;G
$;M;R  ;BR.; Брест               ;              ;    ; 1958 ;    ;    ; 227 ;  867 ; 2  5  8 ;   ;      ;    ;05.04.19 ; Гоголя 83           ; опора освещения (север)                       ; 52.094139; 23.707083;G
$;M;R  ;BR.; Брест               ;              ;    ; 1970 ;    ;    ; 220 ;  819 ;123456789;220;  270 ;89  ;15.06.19 ; Кижеватова 3Б       ; Белинтертранс, трубостойки                    ; 52.102300; 23.683140;G
$;M;R  ;BR.; Брест               ;              ;    ; 1970 ;    ;    ; 220 ;  824 ;1  4  7  ;220;  271 ;  01;15.06.19 ; Кижеватова 3Б       ; Белинтертранс, трубостойки                    ; 52.102300; 23.683140;G
$;M;R  ;BR.; Брест               ;              ;    ; 1970 ;    ;    ; 220 ; 4269 ;45 7     ;   ;      ;    ;15.06.19 ; Кижеватова 3Б       ; Белинтертранс, трубостойки                    ; 52.102300; 23.683140;G
$;M;RVM;BR.; Брест               ;              ;    ; хххх ;    ;    ; 223 ;   41 ;1  4  7  ;   ;      ;    ;07.02.18 ; Варшавское ш. 11    ; ТЦ "Евроопт", внутри                          ; 52.075231; 23.718006;G
$;M;RVM;BR.; Брест               ;              ;    ; 2065 ;    ;    ; 224 ;   44 ;1     7  ;   ;      ;    ;14.06.18 ; Гаврилова 16        ; гипермаркет "Green", внутри                   ; 52.108653; 23.772486;G
$;M;R  ;BR.; Брест               ;              ;    ; 2080 ;    ;    ; 224 ;   94 ;     6   ;   ;      ;    ;08.11.15 ; Ленинградская 4     ; ЦОР "Виктория", трубостойки?                  ; 52.114083; 23.778172;Y
$;M;R  ;BR.; Брест               ;              ;    ; 2080 ;    ;    ; 224 ; 4273 ;  9      ;   ;      ;    ;08.11.15 ; Ленинградская 4     ; ЦОР "Виктория", трубостойки?                  ; 52.114083; 23.778172;Y
$;M;R  ;BR.; Брест               ;              ;    ; 2265 ;    ;    ; 224 ; 2150 ;123456789;   ;      ;    ;08.11.15 ; Республики пр.      ; башня A1 40м                                  ; 52.093956; 23.764976;G
$;M;R  ;BR.; Брест               ;              ;    ; 2265 ;    ;    ; 224 ; 2159 ;12 45 78 ;   ;      ;    ;18.07.16 ; Республики пр.      ; башня A1 40м                                  ; 52.093956; 23.764976;G
$;M;R  ;BR.; Брест               ;              ;    ; 2265 ;    ;    ; 224 ; 2211 ;9        ;   ;      ;    ;18.07.16 ; Республики пр.      ; башня A1 40м                                  ; 52.093956; 23.764976;G
$;M;R  ;BR.; Брест               ;              ;    ; 2265 ;    ;    ; 224 ; 2212 ; 1       ;   ;      ;    ;18.07.16 ; Республики пр.      ; башня A1 40м                                  ; 52.093956; 23.764976;G
$;M;R  ;BR.; Брест               ;              ;    ; 2274 ;    ;    ; 223 ; 2160 ;123456789;   ;      ;    ;27.02.15 ; Красный Двор        ; ООО "Стимул-Брест", опорная мачта life:)      ; 52.085381; 23.790722;G
$;M;R  ;BR.; Брест               ; BREST        ;223 ; 2291 ;123 ;456 ; 223 ; 2162 ;123456 89;223; 2496 ;0   ;13.10.14 ; Гвардейская 19      ; башня 40м                                     ; 52.055202; 23.743277;G
$;M;R  ;BR.; Брест               ; BREST        ;227 ; 2701 ;12  ;456 ; 227 ; 2922 ;123456789;227; 2496 ;789 ;30.12.05 ; Кирова 82           ; общежитие колледжа связи, мачта               ; 52.090946; 23.704302;G
$;M;R  ;BR.; Брест               ;              ;    ; 2701 ;    ;    ; 227 ; 2208 ;1  4  7  ;   ;      ;    ;18.02.18 ; Кирова 82           ; общежитие колледжа связи, мачта               ; 52.090946; 23.704302;G
$;M;R  ;BR.; Брест               ; BREST        ;227 ; 2702 ;12  ;456 ; 227 ; 2924 ;123456789;227; 2497 ;089 ;28.10.05 ; Дзержинского 3      ; общежитие N1 БрГУ, мачта                      ; 52.088220; 23.687639;G
$;M;R  ;BR.; Брест               ;              ;    ; 2702 ;    ;    ; 227 ; 1344 ;123456789;   ;      ;    ;20.02.18 ; Дзержинского 3      ; общежитие N1 БрГУ, мачта                      ; 52.088220; 23.687639;G
$;M;R  ;BR.; Брест               ;              ;    ; 2702 ;    ;    ; 227 ; 2148 ;34 678   ;   ;      ;    ;20.02.18 ; Дзержинского 3      ; общежитие N1 БрГУ, мачта                      ; 52.088220; 23.687639;G
$;M;R  ;BR.; Брест               ; BREST        ;220 ; 2703 ;123 ;456 ; 220 ; 2925 ;123456789;220; 2900 ;069 ;29.11.05 ; Орджоникидзе 16/1   ; УП "Белжелдорсервис", мачта                   ; 52.100292; 23.685793;G
$;M;R  ;BR.; Брест               ;              ;    ; 2703 ;    ;    ; 220 ; 2928 ;12 45 78 ;   ;      ;    ;01.08.16 ; Орджоникидзе 16/1   ; УП "Белжелдорсервис", мачта                   ; 52.100292; 23.685793;G
$;M;R  ;BR.; Брест               ;              ;    ; 2703 ;    ;    ; 220 ; 2195 ;45678    ;   ;      ;    ;01.08.16 ; Орджоникидзе 16/1   ; УП "Белжелдорсервис", мачта                   ; 52.100292; 23.685793;G
$;M;R  ;BR.; Брест               ; BREST        ;227 ; 2704 ;123 ;456 ; 227 ; 2937 ;123456789;227; 2901 ;08  ;24.12.05 ; Пушкинская 100/1    ; общежитие N4 БрГУ, трубостойки                ; 52.102035; 23.703710;G
$;M;R  ;BR.; Брест               ;              ;    ; 2704 ;    ;    ; 227 ; 2938 ;1  4  7  ;227; 2902 ;0   ;15.03.16 ; Пушкинская 100/1    ; общежитие N4 БрГУ, трубостойки                ; 52.102035; 23.703710;G
$;M;R  ;BR.; Брест               ;              ;    ; 2704 ;    ;    ; 227 ; 2074 ;2        ;   ;      ;    ;15.03.16 ; Пушкинская 100/1    ; общежитие N4 БрГУ, трубостойки                ; 52.102035; 23.703710;G
$;M;R  ;BR.; Брест               ; BREST        ;224 ; 2705 ;123 ;456 ; 224 ; 2940 ; 23456789;224; 2902 ;89  ;04.02.06 ; Молодогвардейская 5 ; общежитие ПО "Снежинка", мачта                ; 52.103524; 23.753212;G
$;M;R  ;BR.; Брест               ;              ;    ; 2705 ;    ;    ; 224 ; 2941 ;1  45 78 ;224; 2903 ;0   ;03.04.16 ; Молодогвардейская 5 ; общежитие ПО "Снежинка", мачта                ; 52.103524; 23.753212;G
