KIND;OPR;STAT;AREA;CITY          ; CB          ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                  ; REM                                                  ;  OZIN     ;  OZIE  ;LOCK
$;V;R  ;MIO; Барысаў             ; BORISOV     ; 113 ; 823 ;123 ;    ; 113 ; 3850 ;123456789;113; 5823 ;123 ;28.07.15; Аранжарэйная 12      ; дзярж.інспекцыя аховы жывёлы і расл.свету, мачта     ; 54.249270; 28.517160;G
$;V;R  ;MIO; Чысць               ;             ; 115 ; 824 ;123 ; 5  ; 115 ; 3863 ;123456  9;115; 5824 ; 23 ;12.05.13; Маладзечанскі р-н    ; Завадская 1, мачта                                   ; 54.265990; 27.099210;G
$;V;R  ;MIO; Чысць               ;             ;     ; 824 ;    ;    ; 115 ; 4863 ;  3      ;115; 5824 ;  6 ;19.06.23; Маладзечанскі р-н    ; Завадская 1, мачта                                   ; 54.265990; 27.099210;G
$;V;R  ;MIO; Леніна              ;             ; 111 ; 825 ;123 ;    ; 111 ; 1825 ;123456789;111; 5825 ;123 ;26.06.22; Дзяржынскі р-н       ; апорная мачта                                        ; 53.593139; 27.200583;G
$;V;R  ;MIO; Леніна              ;             ;     ; 825 ;    ;    ; 111 ; 2825 ;123      ;   ;      ;    ;09.02.23; Дзяржынскі р-н       ; апорная мачта                                        ; 53.593139; 27.200583;G
$;V;R  ;MIO; Барысаў             ; BORISOV     ; 113 ; 828 ;123 ;    ; 113 ; 3785 ;123456789;113; 5828 ;123 ;23.06.15; Р. Люксембург        ; нарыхтоўчы пункт, слуп                               ; 54.235900; 28.488870;G*
$;V;R  ;MIO; Барысаў             ;             ;     ; 828 ;    ;    ; 113 ; 4785 ;123      ;   ;      ;    ;02.08.20; Р. Люксембург        ; нарыхтоўчы пункт, слуп                               ; 54.235900; 28.488870;G*
$;V;R  ;MIO; Барысаў             ; BORISOV     ; 113 ; 829 ;123 ;    ; 113 ; 3851 ;123456789;113; 5829 ;123 ;23.06.15; Марозава 87          ; камбінат тэкстыльных матэрыялаў, мачта               ; 54.257460; 28.500240;G
$;V;R  ;MIO; Нарач               ; NAROCH'     ; 115 ; 831 ;123 ;    ; 115 ; 3856 ;123456  9;115; 5043 ; 23 ;12.05.13; Мядзелскі р-н        ; Першамайская 49, сельсавет, мачта                    ; 54.936470; 26.690200;G*
$;V;R  ;MIO; Нарач               ;             ;     ; 831 ;    ;    ; 115 ; 4856 ;123      ;   ;      ;    ;10.07.22; Мядзелскі р-н        ; Першамайская 49, сельсавет, мачта                    ; 54.936470; 26.690200;G*
$;V;R  ;MIO; Барысаў             ;             ;     ; 835 ;    ;    ; 113 ; 3101 ;123456789;113; 5835 ;123 ;23.06.15; Паштовая 50          ; крама, мачта                                         ; 54.215660; 28.522570;G
$;V;R  ;MIO; Барысаў             ;             ;     ; 835 ;    ;    ; 113 ; 4101 ;123      ;   ;      ;    ;08.07.19; Паштовая 50          ; крама, мачта                                         ; 54.215660; 28.522570;G
$;V;R  ;MIO; Бярэзінскае         ;             ; 115 ; 837 ;123 ;  6 ; 115 ; 3837 ;123456   ;115; 2837 ;123 ;15.11.21; Маладзечанскі р-н    ; трактарны палігон, мачта 39м                         ; 54.218531; 26.629418;*
$;V;R  ;MIO; Бярэзінскае         ;             ;     ; 837 ;    ;    ;     ;      ;         ;115; 2837 ;456 ;05.10.23; Маладзечанскі р-н    ; трактарны палігон, мачта 39м                         ; 54.218531; 26.629418;*
$;V;R  ;MIO; Сула                ;             ; 111 ; 841 ;1   ;    ; 111 ; 2841 ;1  4     ;111; 1841 ;1   ;03.08.13; Стаўбцкоўскі р-н     ; слуп                                                 ; 53.740723; 26.871874;G
$;V;R  ;MIO; Мядзел              ;             ; 115 ; 842 ;123 ;    ; 115 ; 3866 ;123456   ;   ;      ;    ;03.08.13; Юбілейная 19         ; Еўраапт, мачта                                       ; 54.868915; 26.934014;G
$;V;R  ;MIO; Салігорск           ;             ; 117 ; 845 ;  3 ;    ; 117 ; 3845 ;1 34 6   ;117; 5845 ;1 3 ;01.12.22;Воінаў-Інтэрнацыяналістаў 10;слуп                                            ; 52.797776; 27.529463;G
$;V;R  ;MIO; Занарач?            ;             ; 115 ; 848 ;12  ;    ; 115 ; 1848 ; 2  5  8 ;115; 5848 ; 2  ;12.05.13; Мядзелскі р-н        ; санаторыя "Сосны"?, трубастойкі, Занарач - Брусы     ; 54.834805; 26.833265;*
$;V;R  ;MIO; Сеніца              ;             ; 105 ; 848 ;123 ; 5  ; 105 ; 3848 ;123456789;105; 5848 ;123 ;14.10.16; Менскі р-н           ; Зялёная 1/5, Гіпа, слуп                              ; 53.821594; 27.530778;G
$;V;R  ;MIO; Сеніца              ;             ;     ; 848 ;    ;    ; 105 ; 6481 ;123      ;105; 5848 ;4   ;19.07.19; Менскі р-н           ; Зялёная 1/5, Гіпа, слуп                              ; 53.821594; 27.530778;G
$;V;R  ;MIO; Фаніпаль            ; FANIPOL'    ; 112 ; 849 ;1237;4   ; 112 ; 3021 ;123456789;112; 5849 ;1234;17.08.15; Завадская 43         ; ТБМ Бел, трыпод                                      ; 53.741855; 27.355245;G
$;V;R  ;MIO; Фаніпаль            ;             ;     ; 849 ;    ;    ; 112 ; 4021 ;1 3      ;112; 5849 ;5   ;04.02.20; Завадская 43         ; ТБМ Бел, трыпод                                      ; 53.741855; 27.355245;G
$;V;R  ;MIO; Фаніпаль            ;             ;     ; 849 ;    ;    ; 112 ; 4991 ;1        ;   ;      ;    ;08.05.22; Завадская 43         ; ТБМ Бел, трыпод                                      ; 53.741855; 27.355245;G
$;V;R  ;MIO; Фаніпаль            ;             ;     ; 849 ;    ;    ; 112 ; 5991 ; 17      ;   ;      ;    ;08.05.22; Завадская 43         ; ТБМ Бел, трыпод                                      ; 53.741855; 27.355245;G
$;V;R  ;MIO; Сонечны             ;             ; 108 ; 850 ;123 ; 56 ; 108 ; 3850 ;123456789;108; 5850 ;123 ;25.09.15; Менскі р-н           ; Сасновая 2, жылы дом, трыпод                         ; 53.970380; 27.621033;G
$;V;R  ;MIO; Сонечны             ;             ;     ; 850 ;    ;    ; 108 ; 1850 ; 23      ;   ;      ;    ;23.09.19; Менскі р-н           ; Сасновая 2, жылы дом, трыпод                         ; 53.970380; 27.621033;G
$;V;R  ;MIO; Казейкі             ; KOZEJKI     ; 111 ; 854 ;123 ;456 ; 111 ; 3651 ;123456789;111; 5854 ;123 ;13.03.13; Стаўбцкоўскі р-н     ; М1, 249км, вежа 70м                                  ; 53.450672; 26.612186;G
$;V;R  ;MIO; Казейкі             ;             ;     ; 854 ;    ;    ; 111 ; 4651 ;123      ;   ;      ;    ;28.07.19; Стаўбцкоўскі р-н     ; М1, 249км, вежа 70м                                  ; 53.450672; 26.612186;G
$;V;R  ;MIO; Слуцк               ; SLUCK       ; 117 ; 855 ;123 ;    ; 117 ; 3877 ;123456789;117; 5855 ;  3 ;18.10.15; Багдановіча 168Х     ; база рынка ОПС, апорная мачта                        ; 53.002362; 27.567194;G
$;V;R  ;MIO; Юзафова             ; YUZEFOVO    ; 111 ; 856 ;123 ;456 ; 111 ; 3649 ;1234567 9;111; 5856 ;123 ;17.06.12; Валожынскі р-н       ; М7, вежа 70м                                         ; 54.133440; 26.570260;G
$;V;R  ;MIO; Юзафова             ;             ;     ; 856 ;    ;    ;     ;      ;         ;111; 5856 ;456 ;12.07.23; Валожынскі р-н       ; М7, вежа 70м                                         ; 54.133440; 26.570260;G
$;V;R  ;MIO; Жодзіна             ;             ; 113 ; 864 ;123 ;    ; 113 ; 3889 ;123456789;113; 5864 ;123 ;05.04.15; Лясная 18Б           ; ЦЦП №14, мачта                                       ; 54.107129; 28.315106;G
$;V;R  ;MIO; Жодзіна             ;             ;     ; 864 ;    ;    ; 113 ; 4889 ;123      ;   ;      ;    ;24.11.19; Лясная 18Б           ; ЦЦП №14, мачта                                       ; 54.107129; 28.315106;G
$;V;R  ;MIO; Барысаў             ; BORISOV     ; 113 ; 865 ;123 ;    ; 113 ; 3890 ;123456789;113; 5865 ;123 ;23.06.15; Дзёміна 2            ; ААТ "БАТЭ", адмін.корпус, трыподы                    ; 54.212500; 28.491710;G
$;V;R  ;MIO; Дубянцы             ; DUBENCY     ; 116 ; 866 ;123 ;    ; 116 ; 3891 ;123456789;116; 5866 ;123 ;02.04.14; Менскі р-н           ; апорная мачта                                        ; 53.856965; 27.273713;G
$;V;R  ;MIO; Дубянцы             ;             ;     ; 866 ;    ;    ; 116 ; 4891 ;123      ;116; 5866 ;456 ;13.02.20; Менскі р-н           ; апорная мачта                                        ; 53.856965; 27.273713;G
$;V;R  ;MIO; Багрыцоўшчына       ;             ; 111 ; 867 ;1   ;    ; 111 ; 3010 ;1  4  7  ;111; 5867 ;1  4;08.01.13; Дзяржынскі р-н       ; агракамбінат, воданапорная вежа, трыпод              ; 53.647510; 27.242510;G
$;V;R  ;MIO; Вялікі Камень       ;             ; 112 ; 868 ;123 ;    ; 112 ; 3988 ;123456789;112; 5868 ;123 ;05.02.17; Менскі пр.           ; вежа 40м                                             ; 53.898460; 27.957345;G
$;V;R  ;MIO; Вялікі Камень       ;             ; 112 ; 868 ;   7;    ; 112 ; 2988 ;1  4  7  ;112; 5868 ;   4;06.10.20; Менскі пр.           ; вежа 40м                                             ; 53.898460; 27.957345;G
$;V;R  ;MIO; Вялікі Камень       ;             ;     ; 868 ;    ;    ; 112 ; 4988 ;1234     ;112; 5868 ;5678;12.07.19; Менскі пр.           ; вежа 40м                                             ; 53.898460; 27.957345;G
$;V;R  ;MIO; Дзяржынск           ;             ; 111 ; 869 ;123 ;    ; 111 ; 3896 ;12 45 78 ;111; 1869 ;12  ;08.05.16; Будаўнікоў 4         ; мачта                                                ; 53.677970; 27.099250;*
$;V;R  ;MIO; Дзяржынск           ;             ;     ; 869 ;    ;    ; 111 ; 4896 ;123      ;111; 1869 ;5   ;23.08.19; Будаўнікоў 4         ; мачта                                                ; 53.677970; 27.099250;*
$;V;R  ;MIO; Вішнёва             ; VISHNEVO    ; 111 ; 870 ;123 ;    ; 111 ; 3986 ;1 34 6  9;111; 5986 ;1 3 ;15.02.17; Валожынскі р-н       ; адм.будынак, мачта                                   ; 54.134275; 26.226250;G
$;V;R  ;MIO; Жодзіна             ;             ; 113 ; 872 ;123 ;    ; 113 ; 2572 ;123456789;113; 5572 ;123 ;02.08.17; Кавальская 26        ; Кавальскі завод цяжкіх штамповак, мачта              ; 54.116042; 28.353210;G
$;V;R  ;MIO; Жодзіна             ;             ;     ; 872 ;    ;    ; 113 ; 4572 ;123      ;   ;      ;    ;08.07.19; Кавальская 26        ; Кавальскі завод цяжкіх штамповак, мачта              ; 54.116042; 28.353210;G
$;V;R  ;MIO; Дзяржынск           ; DZERZHINSK  ; 111 ; 873 ;123 ;    ; 111 ; 3892 ;123456789;111; 1873 ;123 ;02.07.13; Омельнюка 32         ; ДРБУ-210, ангар, мачта                               ; 53.674044; 27.132994;G
$;V;R  ;MIO; Дзяржынск           ;             ;     ; 873 ;    ;    ; 111 ; 4892 ;123      ;111; 1873 ;56  ;15.06.19; Омельнюка 32         ; ДРБУ-210, ангар, мачта                               ; 53.674044; 27.132994;G
$;V;R  ;MIO; Жодзіна             ;             ; 113 ; 874 ;123 ;    ; 113 ; 3963 ;123456789;113; 5963 ;123 ;13.02.19; 8 сакавіка 13        ; крама Белмаркет, мачта                               ; 54.091420; 28.298160;G
$;V;R  ;MIO; Слабада             ;             ;     ; 875 ;    ;    ; 112 ; 3875 ;12 45 78 ;112; 5875 ;12  ;11.05.14; Смалевіцкі р-н       ; М2, рэкламны шчыт                                    ; 54.006098; 27.847047;G*
$;V;R  ;MIO; Слабада             ;             ;     ; 875 ;    ;    ; 112 ; 4875 ;12       ;112; 5875 ;45  ;10.11.19; Смалевіцкі р-н       ; М2, рэкламны шчыт                                    ; 54.006098; 27.847047;G*
$;V;R  ;MIO; Салігорск           ;             ;     ; 876?;    ;    ; 117 ; 1876 ;1 34     ;   ;      ;    ;12.10.22; Заслонава            ; слуп                                                 ; 52.781361; 27.504398;G
$;V;R  ;MIO; Гатава              ; GATOVO      ; 112 ; 878 ;12  ;    ; 112 ; 3895 ;12 45 78 ;112; 5878 ;12  ;13.08.13; Менскі р-н           ; трыпод з каронай                                     ; 53.773465; 27.655570;G
$;V;R  ;MIO; Гатава              ;             ;     ; 878 ;    ;    ; 112 ; 4895 ;12       ;112; 5878 ;45  ;30.08.19; Менскі р-н           ; трыпод з каронай                                     ; 53.773465; 27.655570;G
$;V;R  ;MIO; Бараўляны           ;             ; 116 ; 879 ;123 ;  6 ; 116 ; 3960 ;123456789;116; 5658 ;123 ;13.10.16; Школьная 14А         ; пустка, слуп                                         ; 53.996100; 27.667771;G
$;V;R  ;MIO; Бараўляны           ;             ;     ; 879 ;    ;    ; 116 ; 4960 ;123      ;   ;      ;    ;25.05.19; Школьная 14А         ; пустка, слуп                                         ; 53.996100; 27.667771;G
$;V;R  ;MIO; Воўкавічы           ;             ; 112 ; 880 ;123 ;    ; 112 ; 3831 ;123456789;112; 5709 ;1234;09.10.16; Дзяржынскі р-н       ; слуп                                                 ; 53.765734; 27.377593;G
$;V;R  ;MIO; Воўкавічы           ;             ;     ; 880 ;    ;    ; 112 ; 4831 ;123      ;112; 5709 ;  6 ;15.10.20; Дзяржынскі р-н       ; слуп                                                 ; 53.765734; 27.377593;G
$;V;R  ;MIO; Табары              ;             ; 103 ; 880 ;123 ; 56 ; 103 ; 3880 ;123456789;103; 5906 ;123 ;13.04.17; Менскі р-н           ; вежа 40м                                             ; 53.903099; 27.346632;G
$;V;R  ;MIO; Табары              ;             ;     ; 880 ;    ;    ; 103 ; 4880 ;123      ;103; 5906 ;456 ;26.05.19; Менскі р-н           ; вежа 40м                                             ; 53.903099; 27.346632;G
$;V;RVM;MIO; Ракаў               ;             ; 116 ; 881 ;1   ;    ;     ;      ;         ;   ;      ;    ;27.09.13; Валожынскі р-н       ; комплекс "BelVingesLogistic", усярэдзіне             ; 53.980240; 27.044565;G
$;V;R  ;MIO; Дафарэнцыя          ; DOFARENCIYA ; 116 ; 882 ;123 ;    ; 116 ; 3832 ;123456789;116; 5710 ;1234;29.09.16; Менскі р-н           ; Шашэйная 2, офісны катэдж, слуп                      ; 54.055689; 27.618955;G
$;V;R  ;MIO; Дафарэнцыя          ;             ;     ; 882 ;    ;    ; 116 ; 4832 ;12       ;116; 5710 ;5   ;18.01.20; Менскі р-н           ; Шашэйная 2, офісны катэдж, слуп                      ; 54.055689; 27.618955;G
$;V;R  ;MIO; Арэшкавічы          ;             ; 112 ; 883 ;    ;    ;     ;      ;         ;   ;      ;    ;15.02.17; Бярэзінскі р-н       ; СПК, апорная мачта МТС                               ; 54.033960; 28.952902;G
$;V;R  ;MIO; Плешчаніцы          ;             ; 116 ; 884 ;123 ;    ; 116 ; 3834 ;123456789;116; 5706 ;123 ;14.02.17; Леніна 5             ; РУЭС, мачта                                          ; 54.422130; 27.833655;*
$;V;R  ;MIO; Плешчаніцы          ;             ;     ; 884 ;    ;    ; 116 ; 4834 ;123      ;   ;      ;    ;14.02.17; Леніна 5             ; РУЭС, мачта                                          ; 54.422130; 27.833655;*
$;V;R  ;MIO; Шчомысліца          ; SHCOMYSLICA ; 104 ; 884 ;123 ;    ; 104 ; 3884 ;123456789;104; 5846 ;123 ;19.09.12; Менскі р-н           ; апорная мачта                                        ; 53.817499; 27.446512;G
$;V;R  ;MIO; Шчомысліца          ;             ;     ; 884 ;    ;    ; 104 ; 4884 ;123      ;104; 5846 ;456 ;28.07.19; Менскі р-н           ; апорная мачта                                        ; 53.817499; 27.446512;G
$;V;R  ;MIO; Студзянка           ;             ; 111 ; 885 ;123 ;    ; 111 ; 2885 ;123456   ;111; 5885 ;123 ;09.02.23; Дзяржынскі р-н       ; апорная мачта                                        ; 53.578904; 27.151944;G
$;V;R  ;MIO; Студзянка           ;             ;     ; 885 ;    ;    ; 111 ; 1885 ; 2       ;   ;      ;    ;09.02.23; Дзяржынскі р-н       ; апорная мачта                                        ; 53.578904; 27.151944;G
$;V;R  ;MIO; Сеніца              ; SENICA      ; 105 ; 887 ;123 ; 56 ; 105 ; 3075 ;123456789;105; 5075 ;1234;12.10.16; Менскі р-н           ; Купалы 7, паліклініка, мачта                         ; 53.823128; 27.523017;G
$;V;R  ;MIO; Сеніца              ;             ; 105 ; 887 ;   7;    ; 105 ; 5991 ;1  4  7  ;105; 5075 ;5678;01.08.17; Менскі р-н           ; Купалы 7, паліклініка, мачта                         ; 53.823128; 27.523017;G
$;V;R  ;MIO; Сеніца              ;             ;     ; 887 ;    ;    ; 105 ; 1599 ;1234     ;   ;      ;    ;10.08.19; Менскі р-н           ; Купалы 7, паліклініка, мачта                         ; 53.823128; 27.523017;G
$;V;R  ;MIO; Арлоўшчына          ; ORLOVSCHINA ; 116 ; 888 ;12  ;    ; 116 ; 3888 ; 2       ;116; 5888 ; 25 ;06.09.13; Валожынскі р-н       ; загарадны клуб "Фэставы", слуп                       ; 53.999965; 27.019395;G
$;V;R  ;MIO; Ясковічы?           ;             ; 117 ; 890 ;    ;    ;     ;      ;         ;   ;      ;    ;28.02.17; Салігорскі р-н       ; ??? *пітон*                                          ; 52.573620; 27.497570;*
$;V;R  ;MIO; Ганчароўка          ;             ; 112 ; 892 ;123 ;    ; 112 ; 2892 ;1234  789;112; 5892 ;12  ;29.04.17; Смалевіцкі р-н       ; СТ Ураджай 2002, вул.Агароднікаў, слуп               ; 53.982125; 27.903428;Y
$;V;R  ;MIO; Ганчароўка          ;             ;     ; 892 ;    ;    ; 112 ; 3892 ;12 45 7  ;112; 5892 ;4   ;02.07.22; Смалевіцкі р-н       ; СТ Ураджай 2002, вул.Агароднікаў, слуп, п'янству бой!; 53.982125; 27.903428;Y
$;V;R  ;MIO; Ганчароўка          ;             ;     ; 892 ;    ;    ; 112 ; 1892 ;1     7  ;   ;      ;    ;05.02.21; Смалевіцкі р-н       ; СТ Ураджай 2002, вул.Агароднікаў, слуп               ; 53.982125; 27.903428;Y
$;V;R  ;MIO; Ганчароўка          ;             ;     ; 892 ;    ;    ; 112 ; 6548 ;4        ;   ;      ;    ;05.02.21; Смалевіцкі р-н       ; СТ Ураджай 2002, вул.Агароднікаў, слуп               ; 53.982125; 27.903428;Y
$;V;R  ;MIO; Салігорск?          ;             ; 117 ; 893 ;12  ;    ; 117 ; 3766 ; 23 5    ;117; 5893 ; 2  ;12.07.16; Будаўнікоў 32а       ; ТАА "Адыс", мачта (крын. - google)                   ; 52.793990; 27.536140;G*
$;V;R  ;MIO; Валожын             ;             ; 111 ; 894 ;123 ;    ; 111 ; 3738 ;123456789;111; 5894 ;123 ;08.03.14; Гагарына 1           ; паліклініка, мачта                                   ; 54.088912; 26.515315;G
$;V;R  ;MIO; Валожын             ;             ;     ; 894 ;    ;    ; 111 ; 4738 ; 23      ;111; 5894 ; 5  ;31.03.20; Гагарына 1           ; паліклініка, мачта                                   ; 54.088912; 26.515315;G
$;V;R  ;MIO; Зацань              ;             ; 102 ; 894 ;123 ;    ; 102 ; 3894 ;123456789;102; 5894 ;123 ;13.08.19; Менскі р-н           ; мачта 39м                                            ; 53.978166; 27.513785;G
$;V;R  ;MIO; Зацань              ;             ;     ; 894 ;    ;    ; 102 ; 4894 ;123      ;102; 5894 ;456 ;27.05.21; Менскі р-н           ; мачта 39м                                            ; 53.978166; 27.513785;G
$;V;R  ;MIO; Сарачы (Любань)     ;             ; 117 ; 895 ;123 ;4   ; 117 ; 3703 ;123456   ;117; 5895 ;12  ;01.06.15; Любанскі р-н         ; вытворч.база Любанского РЭС, вежа Белсел 70м         ; 52.779958; 28.017808;G
$;V;R  ;MIO; Пекалін             ;             ; 112 ; 896 ;123 ;    ; 112 ; 3961 ;123456   ;   ;      ;    ;16.02.17; Смалевіцкі р-н       ; апорная мачта                                        ; 53.914068; 28.126274;G
$;V;R  ;MIO; Кучкуны             ;             ; 116 ; 897 ;123 ;    ; 116 ; 1958 ;123456   ;116; 5897 ;123 ;23.07.21; Валожынскі р-н       ; вежа МТС 40м                                         ; 54.004368; 27.107031;G
$;V;R  ;MIO; Кучкуны             ;             ;     ; 897 ;    ;    ;     ;      ;         ;116; 5897 ; 56 ;24.07.23; Валожынскі р-н       ; вежа МТС 40м                                         ; 54.004368; 27.107031;G
$;V;R  ;MIO; Менск               ;             ; 108 ; 901 ;12  ;    ; 108 ; 6261 ;12 45 70 ;108; 5626 ;12  ;14.11.14; Баравая 5            ; Экспобел, усярэдзіне                                 ; 53.964229; 27.624453;G
$;V;R  ;MIO; Менск               ;             ;     ; 901 ;    ;    ; 108 ; 4880 ;76       ;   ;      ;    ;27.05.19; Баравая 5            ; Экспобел, усярэдзіне                                 ; 53.964229; 27.624453;G
$;V;R  ;MIO; Пільніца            ;             ; 116 ; 901 ;123 ;    ; 116 ; 2530 ;123 56789;116; 6530 ; 23 ;13.06.22; Менскі р-н           ; вежа 40м (МТС 1729)                                  ; 54.061731; 27.580488;G
$;V;R  ;MIO; Пільніца            ;             ;     ; 901 ;    ;    ; 116 ; 1530 ;  3      ;116; 6530 ;5   ;26.02.23; Менскі р-н           ; вежа 40м (МТС 1729)                                  ; 54.061731; 27.580488;G
$;V;R  ;MIO; Іванічы             ;             ; 112 ; 902 ;123 ;    ; 112 ; 2021 ;123456   ;112; 6021 ;123 ;24.06.22; Чэрвенскі р-н        ; Р59, вежа 70м (МТС 2343)                             ; 53.659497; 28.328352;G
$;V;R  ;MIO; в/г Калодзішчы      ; KOLODISCHI  ; 108 ; 904 ; 23 ;    ; 108 ; 3946 ; 23 56 89;108; 5904 ; 23 ;16.11.13; Менскі р-н           ; дом 225, у-м Рублёўскі, мачта                        ; 53.964395; 27.761445;G
$;V;R  ;MIO; в/г Калодзішчы      ;             ;     ; 904 ;    ;    ; 108 ; 4946 ;  3      ;   ;      ;    ;19.06.19; Менскі р-н           ; дом 225, у-м Рублёўскі, мачта                        ; 53.964395; 27.761445;G
$;V;R  ;MIO; Дзяржынск           ;             ; 111 ; 905 ;123 ;  6 ; 111 ; 3786 ;123456789;111; 1905 ;123 ;15.09.14; Протасова 5Б         ; водаканал, слуп                                      ; 53.682347; 27.117416;G
$;V;R  ;MIO; Дзяржынск           ;             ;     ; 905 ;    ;    ; 111 ; 4786 ;123      ;111; 1905 ;5   ;23.09.19; Протасова 5Б         ; водаканал, слуп                                      ; 53.682347; 27.117416;G
$;V;R  ;MIO; Салігорск           ;             ; 117 ; 907 ;    ;    ;     ;      ;         ;   ;      ;    ;15.02.17; Судзілоўскага 7      ; Следчы камітэт, мачта                                ; 52.785867; 27.497815;Y
$;V;R  ;MIO; Вялікае Белякова    ;             ; 116 ; 908 ;123 ;    ; 116 ; 1908 ;123456   ;116; 2908;12345;15.03.22; Дзяржынскі р-н       ; апорная мачта МТС                                    ; 53.842193; 27.149716;G
$;V;RVM;MIO; Баравая             ;             ; 108 ; 909 ;1   ;    ; 108 ; 3909 ;1  4  7  ;108; 5909 ;1   ;29.04.20; Баравая 1А           ; Unistore, усярэдзіне                                 ; 53.960468; 27.633075;Y
$;V;RVM;MIO; Баравая             ;             ;     ; 909 ;    ;    ; 108 ; 4909 ;1        ;   ;      ;    ;21.09.20; Баравая 1А           ; Unistore, усярэдзіне                                 ; 53.960468; 27.633075;Y
$;V;R  ;MIO; Міколка             ;             ; 111 ; 912 ;1   ;    ; 111 ; 1912 ;1  4     ;111; 2912 ;1  4;01.12.22; Уздзенскі р-н        ; P23, ДАЛ Зарніца, труба кацельні                     ; 53.509570; 27.466308;G
$;V;R  ;MIO; Міханавічы          ;             ; 112 ; 913 ;123 ;    ; 112 ; 3913 ;123456789;112; 5913 ;1234;05.06.19; Менскі р-н           ; слуп поруч чыгункі                                   ; 53.755172; 27.678739;G*
$;V;R  ;MIO; Міханавічы          ;             ;     ; 913 ;    ;    ; 112 ; 4913 ;123      ;112; 5913 ;5   ;02.11.20; Менскі р-н           ; слуп поруч чыгункі                                   ; 53.755172; 27.678739;G*
$;V;R  ;MIO; М3, Бараўляны       ;             ; 116 ; 916 ;123 ;    ; 116 ; 3169 ;123456789;116; 5916 ;123 ;13.12.14; Менскі р-н           ; рэкламны шчыт                                        ; 53.994348; 27.657753;G
$;V;R  ;MIO; М3, Бараўляны       ;             ;     ; 916 ;    ;    ; 116 ; 4169 ;1 3      ;   ;      ;    ;22.01.22; Менскі р-н           ; рэкламны шчыт                                        ; 53.994348; 27.657753;G
$;V;R  ;MIO; Ельніца             ; EL"NICA     ; 106 ; 918 ;123 ;    ; 106 ; 3918 ;123456789;106; 5918 ;123 ;03.08.18; Менскі р-н           ; Кітаева 64, слуп                                     ; 53.819662; 27.722867;Y*
$;V;R  ;MIO; Ельніца             ;             ;     ; 918 ;    ;    ; 106 ; 4918 ;1 3      ;   ;      ;    ;14.08.19; Менскі р-н           ; Кітаева 64, слуп                                     ; 53.819662; 27.722867;Y*
$;V;R  ;MIO; Бузуны              ;             ; 116 ; 919 ;123 ;    ; 116 ; 1919 ;123456 89;116; 5919 ;123 ;04.04.22; Валожынскі р-н       ; слуп 26м                                             ; 54.010180; 27.054610;
$;V;R  ;MIO; Бузуны              ;             ;     ; 919 ;    ;    ; 116 ; 2919 ; 23      ;116; 5919 ;56  ;19.06.23; Валожынскі р-н       ; слуп 26м                                             ; 54.010180; 27.054610;
$;V;R  ;MIO; Трысцянец           ;             ; 111 ; 920 ;123 ;    ; 111 ; 3920 ;123456789;111; 5920 ;123 ;29.01.19; Уздзенскі р-н        ; апорная мачта (МТС 2151)                             ; 53.520449; 27.522662;G
$;V;R  ;MIO; Трысцянец           ;             ;     ; 920 ;    ;    ; 111 ; 4920 ;123      ;111; 5920 ;4   ;15.09.22; Уздзенскі р-н        ; апорная мачта (МТС 2151)                             ; 53.520449; 27.522662;G
$;V;R  ;MIO; Наваполле           ;             ; 111 ; 922 ;123 ;    ; 111 ; 1922 ;123456   ;111; 5922 ;1236;15.09.22; Пухавіцкі р-н        ; вежа 70м (МТС 4433)                                  ; 53.606425; 27.647073;G
$;V;R  ;MIO; Заслаўе (Хмелеўка)  ;             ; 116 ; 924 ;123 ;    ; 116 ; 2241 ;123456789;116; 6241 ;123 ;14.05.22; Менскі р-н           ; вуліца Анусінская, слуп                              ; 54.025361; 27.257264;*
$;V;R  ;MIO; Заслаўе (Хмелеўка)  ;             ;     ; 924 ;    ;    ; 116 ; 1241 ;123      ;116; 6241 ; 56 ;14.05.22; Менскі р-н           ; вуліца Анусінская, слуп                              ; 54.025361; 27.257264;*
$;V;R  ;MIO; Возера              ;             ; 111 ; 928 ;123 ;456 ; 111 ; 3928 ;123456789;111; 5928 ;1234;21.08.18; Уздзенскі р-н        ; апорная мачта                                        ; 53.634728; 27.461559;G
$;V;R  ;MIO; Возера              ;             ; 111 ; 928 ;   7;    ; 111 ; 1928 ;1  4  7  ;111; 5928 ;5768;05.08.20; Уздзенскі р-н        ; апорная мачта                                        ; 53.634728; 27.461559;G
$;V;R  ;MIO; Возера              ;             ;     ; 928 ;    ;    ; 111 ; 4928 ;1234     ;   ;      ;    ;12.07.19; Уздзенскі р-н        ; апорная мачта                                        ; 53.634728; 27.461559;G
$;V;R  ;MIO; Удранка             ; UDRANKA     ; 115 ; 933 ;123 ;    ; 115 ; 3948 ;1 34 67  ;115; 5089 ;1 3 ;06.05.15; Маладзечанскі р-н    ; ДАЛ Купалінка, мачта                                 ; 54.173287; 27.286610;Y
$;V;R  ;MIO; Удранка             ;             ;     ; 933 ;    ;    ; 115 ; 1948 ;12 45 78 ;   ;      ;    ;12.07.22; Маладзечанскі р-н    ; ДАЛ Купалінка, мачта                                 ; 54.173287; 27.286610;Y
